,id,listing_url,name,host_id,host_name,host_location,street,neighbourhood,city,state,zipcode,country,latitude,longitude,is_location_exact,room_type,accommodates,beds,bed_type,price,weekly_price,guests_included,minimum_nights,maximum_nights,has_availability,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
1197,1651101,https://www.airbnb.com/rooms/1651101,New apartment in central Copenhagen,8757386,Anders,"Copenhagen, Capital Region of Denmark, Denmark","Valby, Capital Region of Denmark, Denmark",Valby,Valby,Capital region of denmark,2500,Denmark,55.66596,12.509889999999999,f,Entire home/apt,8,5.0,Real Bed,992.0,-1.0,1,5,90,t,254,32,7,96.0,9.0,9.0,10.0,10.0,10.0,9.0
1198,1653195,https://www.airbnb.com/rooms/1653195,Exceptionel Apartment at the Canal,8767019,Sara,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Indre By,Copenhagen,Capital region of denmark,1220,Denmark,55.67415,12.57816,t,Entire home/apt,6,3.0,Real Bed,1803.0,9500.0,1,3,1125,t,0,32,22,98.0,10.0,10.0,10.0,10.0,10.0,10.0
1201,1664593,https://www.airbnb.com/rooms/1664593,2 Room available  Fantastic  CPH.Dk,1386103,Angelina,"Copenhagen, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Amager,Copenhagen,Capital region of denmark,2300,Denmark,55.6605,12.60463,t,Shared room,2,2.0,Airbed,663.0,-1.0,1,1,1125,t,359,1,0,80.0,8.0,6.0,10.0,10.0,8.0,8.0
1202,1666525,https://www.airbnb.com/rooms/1666525,Next to the heart of the city,8826641,Mia,"Copenhagen, Capital Region of Denmark, Denmark","Frederiksberg, Capital Region of Denmark, Denmark",Frederiksberg,Frederiksberg,Capital region of denmark,1850,Denmark,55.67815,12.54235,f,Entire home/apt,2,1.0,Real Bed,1112.0,5000.0,2,5,1125,t,195,2,0,90.0,10.0,10.0,10.0,10.0,10.0,10.0
1203,1666542,https://www.airbnb.com/rooms/1666542,Værelse udlejes i København,8826703,Brenda,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Amager,Copenhagen,Capital region of denmark,2300,Denmark,55.6602,12.60411,f,Private room,2,1.0,Real Bed,422.0,2200.0,1,4,40,t,365,10,2,92.0,9.0,9.0,10.0,10.0,9.0,9.0
1204,1668377,https://www.airbnb.com/rooms/1668377,Classic & quiet apartment in center,8832361,Mette,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Indre By,Copenhagen,Capital region of denmark,1354,Denmark,55.68974,12.57137,t,Entire home/apt,4,2.0,Real Bed,1052.0,5700.0,2,3,1125,t,128,58,14,98.0,10.0,10.0,10.0,10.0,10.0,10.0
1205,1669801,https://www.airbnb.com/rooms/1669801,Charming & quiet with huge balcony,8841180,Nicolai,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Vesterbro,Copenhagen,Capital region of denmark,1661,Denmark,55.6695,12.552669999999999,t,Entire home/apt,3,1.0,Real Bed,1099.0,-1.0,2,3,1125,t,357,54,9,99.0,10.0,10.0,10.0,10.0,10.0,10.0
1206,1672142,https://www.airbnb.com/rooms/1672142,3 room Central Apartment in Copenhagen,1756590,Ashraf,"Frederiksberg, Capital Region of Denmark, Denmark","Frederiksberg, Capital Region of Denmark, Denmark",Frederiksberg,Frederiksberg,Capital region of denmark,1850,Denmark,55.67586,12.54885,t,Entire home/apt,4,3.0,Real Bed,637.0,-1.0,1,2,90,t,21,64,8,92.0,9.0,8.0,10.0,10.0,10.0,9.0
1207,1674780,https://www.airbnb.com/rooms/1674780,Central and great for small family!,8321121,Lars,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Nørrebro,Copenhagen,Capital region of denmark,2200,Denmark,55.68861999999999,12.56063,f,Entire home/apt,3,1.0,Real Bed,643.0,4000.0,2,2,30,t,0,70,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0
1208,1675886,https://www.airbnb.com/rooms/1675886,"Children-friendly, cosy, and newly renovated",8868167,Mick,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",København NV,Copenhagen,Capital region of denmark,2400,Denmark,55.725319999999996,12.52577,t,Entire home/apt,8,6.0,Real Bed,992.0,-1.0,6,3,1125,t,0,15,4,96.0,10.0,10.0,10.0,10.0,9.0,10.0
1210,1679778,https://www.airbnb.com/rooms/1679778,Large & quiet in Copenhagen ,8886142,Tore,"Frederiksberg, Capital Region of Denmark, Denmark","Frederiksberg, Capital Region of Denmark, Denmark",Frederiksberg,Frederiksberg,Capital region of denmark,1911,Denmark,55.677330000000005,12.55124,t,Entire home/apt,4,6.0,Real Bed,952.0,6000.0,1,3,1125,t,182,66,6,95.0,10.0,10.0,10.0,10.0,10.0,10.0
1211,1679833,https://www.airbnb.com/rooms/1679833,Central lejlighed med altan,8779167,Rikke,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Islands Brygge,Copenhagen,Capital region of denmark,2300,Denmark,55.663880000000006,12.580219999999999,t,Entire home/apt,3,2.0,Real Bed,536.0,-1.0,1,5,12,t,3,7,1,93.0,9.0,8.0,10.0,9.0,10.0,10.0
1212,1684224,https://www.airbnb.com/rooms/1684224,Spacious flat in central Copenhagen,2291488,André,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Nørrebro,Copenhagen,Capital region of denmark,2200,Denmark,55.697880000000005,12.540389999999999,f,Entire home/apt,4,2.0,Real Bed,549.0,3000.0,3,7,32,t,9,9,0,91.0,10.0,9.0,10.0,10.0,9.0,10.0
1213,1685900,https://www.airbnb.com/rooms/1685900,Cozy place in central & trendy area,8608534,Maja,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Nørrebro,Copenhagen,Capital region of denmark,2200,Denmark,55.6964,12.54605,f,Entire home/apt,3,1.0,Real Bed,1226.0,-1.0,2,3,8,t,0,25,0,97.0,10.0,9.0,10.0,10.0,9.0,9.0
1214,1687668,https://www.airbnb.com/rooms/1687668,"Super central, cozy apartment!",7608068,Maja,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Vesterbro,Copenhagen,Capital region of denmark,1654,Denmark,55.67044,12.560360000000001,f,Entire home/apt,3,1.0,Real Bed,797.0,4500.0,3,3,365,t,0,6,0,84.0,9.0,8.0,10.0,10.0,9.0,8.0
1217,1691884,https://www.airbnb.com/rooms/1691884,Charming apt in lovely area of CPH,5747769,Kirstine,"Frederiksberg, Capital Region of Denmark, Denmark","Frederiksberg, Capital Region of Denmark, Denmark",Frederiksberg,Frederiksberg,Capital region of denmark,2000,Denmark,55.68651,12.5317,t,Entire home/apt,4,1.0,Real Bed,650.0,3050.0,2,8,1125,t,9,18,1,99.0,10.0,10.0,10.0,10.0,10.0,9.0
1218,1694616,https://www.airbnb.com/rooms/1694616,"Vesterbro, right next to The Meat Packing District",8950606,Dennis,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Vesterbro,Copenhagen,Capital region of denmark,1718,Denmark,55.66575,12.55654,t,Entire home/apt,3,1.0,Real Bed,730.0,-1.0,1,3,1125,t,0,29,3,91.0,9.0,9.0,9.0,9.0,10.0,9.0
1219,1697610,https://www.airbnb.com/rooms/1697610,Central lejlighed på Østerbro,8965120,Monica,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Østerbro,Copenhagen,Capital region of denmark,2100,Denmark,55.705009999999994,12.58437,f,Entire home/apt,2,1.0,Real Bed,797.0,3000.0,2,2,1125,t,298,2,1,100.0,10.0,9.0,10.0,10.0,10.0,10.0
1220,1703175,https://www.airbnb.com/rooms/1703175,Villa/garden 10 m. from central CPH,8990871,Karen,"Copenhagen, Capital Region of Denmark, Denmark","Valby, Capital Region of Denmark, Denmark",Valby,Valby,Capital region of denmark,2500,Denmark,55.661590000000004,12.50332,t,Entire home/apt,9,9.0,Real Bed,2151.0,14400.0,7,2,14,t,170,10,0,98.0,10.0,10.0,10.0,10.0,10.0,9.0
1222,1710543,https://www.airbnb.com/rooms/1710543,Studio apartement in townhouse 30m2,8928769,Michael,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Amager,Copenhagen,Capital region of denmark,2300,Denmark,55.654309999999995,12.622110000000001,t,Entire home/apt,2,1.0,Pull-out Sofa,637.0,2986.0,1,1,720,t,206,14,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0
1223,1711386,https://www.airbnb.com/rooms/1711386,185 sqm in Wonderful Copenhagen,7843745,Lotte,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Vesterbro,Copenhagen,Capital region of denmark,1751,Denmark,55.66948000000001,12.54469,f,Entire home/apt,6,3.0,Real Bed,1501.0,-1.0,2,4,1125,t,99,39,9,99.0,10.0,10.0,10.0,10.0,10.0,10.0
1225,1714518,https://www.airbnb.com/rooms/1714518,In the heart of the latin quarter  ,8602749,Myne,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Indre By,Copenhagen,Capital region of denmark,1453,Denmark,55.67811999999999,12.568539999999999,t,Entire home/apt,3,3.0,Real Bed,878.0,-1.0,2,2,1125,t,222,222,73,96.0,10.0,10.0,10.0,10.0,10.0,9.0
1227,1717719,https://www.airbnb.com/rooms/1717719,Penthouse w. rooftop & view,3089855,Christian,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Indre By,Copenhagen,Capital region of denmark,1307,Denmark,55.686209999999996,12.582469999999999,t,Entire home/apt,5,4.0,Real Bed,2747.0,16000.0,6,2,365,t,313,20,4,97.0,10.0,9.0,10.0,9.0,10.0,9.0
1229,1720085,https://www.airbnb.com/rooms/1720085,Unique apartment with 2 balconies,5827475,Jesper,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Indre By,Copenhagen,Capital region of denmark,1428,Denmark,55.6737,12.59453,t,Entire home/apt,2,1.0,Real Bed,751.0,-1.0,1,3,1125,t,148,78,11,96.0,10.0,10.0,10.0,10.0,10.0,9.0
1230,1722815,https://www.airbnb.com/rooms/1722815,Wonderful bright apartment in Cph,9081966,Camilla Plesner,"Frederiksberg, Capital Region of Denmark, Denmark","Frederiksberg, Capital Region of Denmark, Denmark",Frederiksberg,Frederiksberg,Capital region of denmark,2000,Denmark,55.691759999999995,12.53128,f,Entire home/apt,2,1.0,Real Bed,751.0,-1.0,1,2,8,t,184,16,3,96.0,10.0,10.0,9.0,10.0,10.0,10.0
1232,1726815,https://www.airbnb.com/rooms/1726815,Penthouse -cool part Copenhagen,9045247,Katrine,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Amager Vest,Copenhagen,Capital region of denmark,2300,Denmark,55.663880000000006,12.58478,t,Entire home/apt,6,3.0,Real Bed,616.0,4500.0,4,6,1125,t,0,10,1,94.0,10.0,10.0,10.0,10.0,10.0,9.0
1234,1727129,https://www.airbnb.com/rooms/1727129,"Roomy, bright, peaceful, cozy place",9101874,Benjamin,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Østerbro,Copenhagen,Capital region of denmark,2100,Denmark,55.70738000000001,12.58755,t,Entire home/apt,2,1.0,Real Bed,898.0,3500.0,1,4,14,t,7,21,2,92.0,10.0,9.0,10.0,10.0,10.0,9.0
1235,1730241,https://www.airbnb.com/rooms/1730241,Family friendly apartment in CPH,1245969,Jacob,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Amager Vest,Copenhagen,Capital region of denmark,2300,Denmark,55.66295,12.58193,t,Entire home/apt,7,4.0,Real Bed,1246.0,-1.0,1,2,1125,t,54,13,6,95.0,10.0,10.0,10.0,10.0,10.0,9.0
1236,1732816,https://www.airbnb.com/rooms/1732816,"2 rooms appartment in Copenhagen, Amager",6354964,Alexander,Denmark,"Copenhagen, Capital Region of Denmark, Denmark",Amager,Copenhagen,Capital region of denmark,2300,Denmark,55.65291,12.60375,f,Entire home/apt,3,3.0,Real Bed,670.0,29864.0,3,3,150,t,211,2,0,100.0,10.0,8.0,10.0,8.0,8.0,8.0
1237,1740273,https://www.airbnb.com/rooms/1740273,Nice room in wonderful Copenhagen,9162556,Ane Haahr,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",København NV,Copenhagen,Capital region of denmark,2400,Denmark,55.698080000000004,12.53336,t,Private room,2,1.0,Real Bed,402.0,5384.0,1,3,1125,t,0,67,11,95.0,10.0,10.0,10.0,10.0,9.0,10.0
1238,1740390,https://www.airbnb.com/rooms/1740390,"Private room, subway & city center",3911081,Gianni,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Amager Vest,Copenhagen,Capital region of denmark,2300,Denmark,55.66114,12.60185,t,Private room,2,1.0,Real Bed,342.0,2100.0,1,1,7,t,5,34,25,95.0,10.0,9.0,10.0,10.0,10.0,9.0
1239,1740574,https://www.airbnb.com/rooms/1740574,Room in Copenhagen,2781483,Manne,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",København NV,Copenhagen,Capital region of denmark,2400,Denmark,55.70013,12.53555,t,Private room,2,1.0,Real Bed,362.0,-1.0,1,2,1125,t,0,64,2,95.0,10.0,10.0,10.0,10.0,9.0,10.0
1240,1742116,https://www.airbnb.com/rooms/1742116,Smukt kupé værelse med egen indgang,3449595,Hanne,"Frederiksberg, Capital Region of Denmark, Denmark","Frederiksberg, Capital Region of Denmark, Denmark",Frederiksberg,Frederiksberg,Capital region of denmark,2000,Denmark,55.68485,12.53587,t,Private room,1,1.0,Real Bed,603.0,-1.0,1,1,1125,t,171,7,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0
1241,1746070,https://www.airbnb.com/rooms/1746070,"Hel 160 m2 lejlighed, København V",9189789,Asger,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Vesterbro,Copenhagen,Capital region of denmark,1665,Denmark,55.668169999999996,12.54849,t,Entire home/apt,6,5.0,Real Bed,1803.0,7001.0,4,2,365,t,31,63,15,95.0,9.0,9.0,10.0,10.0,9.0,9.0
1242,1749206,https://www.airbnb.com/rooms/1749206,Lovely flat with balcony & bikes,6507122,Cecilie Sass,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Vesterbro,Copenhagen,Capital region of denmark,1728,Denmark,55.66568,12.55068,t,Entire home/apt,3,1.0,Real Bed,998.0,749.0,2,4,65,t,13,31,0,97.0,10.0,10.0,10.0,10.0,10.0,10.0
1243,1760686,https://www.airbnb.com/rooms/1760686,Penthouse with balcony and rooftop,9256143,Sarah & Michael,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Vesterbro, Denmark",Vesterbro,København,Vesterbro,1719,Denmark,55.665119999999995,12.55734,t,Entire home/apt,4,3.0,Real Bed,952.0,5500.0,4,5,1125,t,4,27,6,98.0,10.0,10.0,10.0,10.0,10.0,10.0
1244,1768462,https://www.airbnb.com/rooms/1768462,Cosy apt. in little yellow house,9291181,Nete Schmidt,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Nørrebro,Copenhagen,Capital region of denmark,2200,Denmark,55.69327,12.55931,t,Entire home/apt,2,1.0,Real Bed,389.0,-1.0,1,5,15,t,0,18,3,92.0,10.0,10.0,10.0,9.0,9.0,9.0
1245,1771512,https://www.airbnb.com/rooms/1771512,Best location on Frederiksberg!,9023101,Marianne,"Frederiksberg, Capital Region of Denmark, Denmark","Frederiksberg, Capital Region of Denmark, Denmark",Frederiksberg,Frederiksberg,Capital region of denmark,1905,Denmark,55.67775,12.55522,f,Entire home/apt,4,3.0,Real Bed,851.0,4400.0,2,2,7,t,321,51,9,98.0,10.0,10.0,10.0,10.0,10.0,10.0
1246,1773550,https://www.airbnb.com/rooms/1773550,Big room in shared apartment,9314653,Mads,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Østerbro,Copenhagen,Capital region of denmark,2100,Denmark,55.71249,12.57134,t,Private room,2,1.0,Real Bed,322.0,2050.0,2,2,10,t,0,29,0,95.0,10.0,9.0,10.0,10.0,9.0,9.0
1248,1779159,https://www.airbnb.com/rooms/1779159,"Light 2,5 room appartment.",5436248,Orla,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Amager,Copenhagen,Capital region of denmark,2300,Denmark,55.66802,12.60645,t,Entire home/apt,4,4.0,Real Bed,610.0,2890.0,2,5,30,t,0,23,3,97.0,10.0,10.0,10.0,10.0,9.0,10.0
1249,1780963,https://www.airbnb.com/rooms/1780963,Nice quiet small room,3430299,Uffe,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Nørrebro,Copenhagen,Capital region of denmark,2200,Denmark,55.690540000000006,12.55483,t,Private room,1,1.0,Pull-out Sofa,302.0,-1.0,1,1,30,t,0,409,98,92.0,10.0,9.0,10.0,10.0,10.0,9.0
1250,1781120,https://www.airbnb.com/rooms/1781120,Cosy City house close to Copenhagen,9349333,Anja,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Vanløse,Copenhagen,Capital region of denmark,2400,Denmark,55.69634,12.522219999999999,f,Entire home/apt,6,3.0,Real Bed,998.0,-1.0,1,2,14,t,3,33,0,96.0,10.0,10.0,10.0,10.0,9.0,9.0
1251,1782923,https://www.airbnb.com/rooms/1782923,Nice 2BD in central Nørrebro,9084360,Juno,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Nørrebro,Copenhagen,Capital region of denmark,2200,Denmark,55.688469999999995,12.5405,t,Entire home/apt,6,2.0,Real Bed,583.0,-1.0,2,2,7,t,206,25,0,85.0,9.0,9.0,10.0,9.0,9.0,8.0
1253,1785850,https://www.airbnb.com/rooms/1785850,"Central, cosy & light apt",9339822,Kathrine,"Copenhagen, Capital Region of Denmark, Denmark","Frederiksberg, Capital Region of Denmark, Denmark",Frederiksberg,Frederiksberg,Capital region of denmark,1874,Denmark,55.6797,12.546389999999999,t,Entire home/apt,2,1.0,Real Bed,583.0,4200.0,1,2,6,t,0,55,1,96.0,10.0,10.0,10.0,10.0,10.0,9.0
1254,1787228,https://www.airbnb.com/rooms/1787228,Townhouse with lakeview and garden,4884184,Randi,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Indre By,Copenhagen,Capital region of denmark,2100,Denmark,55.693419999999996,12.57353,t,Entire home/apt,5,3.0,Real Bed,1803.0,8500.0,1,3,14,t,128,32,7,99.0,10.0,10.0,10.0,10.0,10.0,10.0
1255,1788640,https://www.airbnb.com/rooms/1788640,Copenhagen kids friendly apartment,9385757,(Email hidden by Airbnb),"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Østerbro,Copenhagen,Capital region of denmark,2100,Denmark,55.70535,12.57906,t,Entire home/apt,6,3.0,Real Bed,998.0,4500.0,1,5,28,t,0,1,0,80.0,10.0,10.0,4.0,6.0,10.0,8.0
1256,1790508,https://www.airbnb.com/rooms/1790508,Unique and cozy apartment ,5794043,Jannie,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Nørrebro,Copenhagen,Capital region of denmark,2200,Denmark,55.694309999999994,12.55021,t,Entire home/apt,2,1.0,Real Bed,797.0,3500.0,2,2,7,t,301,32,9,97.0,10.0,10.0,10.0,10.0,10.0,9.0
1257,1790896,https://www.airbnb.com/rooms/1790896,"Cosy, fashionable apm/Heart of CPH",9396441,Sofia,Denmark,"Copenhagen, Capital Region of Denmark, Denmark",Østerbro,Copenhagen,Capital region of denmark,2100,Denmark,55.695009999999996,12.57141,t,Entire home/apt,2,1.0,Real Bed,751.0,4200.0,2,2,1125,t,0,19,0,87.0,9.0,8.0,10.0,10.0,9.0,9.0
1258,1790947,https://www.airbnb.com/rooms/1790947,Cosy apartment in Copenhagen,9396653,Inger,"Copenhagen, Capital Region of Denmark, Denmark","Frederiksberg, Capital Region of Denmark, Denmark",Frederiksberg,Frederiksberg,Capital region of denmark,1804,Denmark,55.668459999999996,12.531080000000001,t,Entire home/apt,3,2.0,Real Bed,449.0,2500.0,1,3,1125,t,0,1,0,80.0,10.0,10.0,10.0,10.0,10.0,8.0
1261,1792797,https://www.airbnb.com/rooms/1792797,Nice and cozy apartment,9404766,Dorota,"Copenhagen, Capital Region of Denmark, Denmark","Frederiksberg, Capital Region of Denmark, Denmark",Frederiksberg,Frederiksberg,Capital region of denmark,2000,Denmark,55.69158,12.52927,t,Entire home/apt,4,2.0,Real Bed,697.0,3900.0,1,4,1125,t,0,8,0,95.0,10.0,9.0,10.0,9.0,9.0,10.0
1263,1796945,https://www.airbnb.com/rooms/1796945,Cosy room for two in Valby,8756629,Kathrine,"Copenhagen, Capital Region of Denmark, Denmark","Valby, Capital Region of Denmark, Denmark",Valby,Valby,Capital region of denmark,2500,Denmark,55.666380000000004,12.51924,t,Private room,2,1.0,Real Bed,302.0,2100.0,2,3,1125,t,0,7,0,92.0,8.0,8.0,10.0,10.0,9.0,8.0
1264,1797080,https://www.airbnb.com/rooms/1797080,Spacious 3 room apartment,8919893,Asger,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Amager,Copenhagen,Capital region of denmark,2300,Denmark,55.66518000000001,12.599089999999999,t,Entire home/apt,2,1.0,Real Bed,576.0,3000.0,1,30,70,t,0,18,1,96.0,10.0,10.0,9.0,10.0,9.0,9.0
1265,1800309,https://www.airbnb.com/rooms/1800309,Cozy Apartment near Nørrebro St,4819642,Julia,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",København NV,Copenhagen,Capital region of denmark,2400,Denmark,55.70695,12.52853,f,Entire home/apt,3,2.0,Real Bed,429.0,2165.0,2,2,40,t,1,76,19,95.0,10.0,10.0,10.0,10.0,9.0,10.0
1266,1800620,https://www.airbnb.com/rooms/1800620,Large room w/private half-bath and bikes!,896126,Rebecca,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Nørrebro,Copenhagen,Capital region of denmark,2200,Denmark,55.68795,12.55081,t,Private room,2,1.0,Real Bed,449.0,-1.0,1,2,15,t,24,26,4,97.0,10.0,10.0,10.0,10.0,10.0,10.0
1267,1801840,https://www.airbnb.com/rooms/1801840,Cozy penthouse apartment!,9446385,Lars,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Vesterbro,Copenhagen,Capital region of denmark,1658,Denmark,55.67111,12.55578,t,Entire home/apt,5,3.0,Real Bed,797.0,5600.0,4,4,14,t,0,15,3,94.0,10.0,9.0,10.0,10.0,9.0,9.0
1268,1802389,https://www.airbnb.com/rooms/1802389,Room in cozy penthouse apartment,9446385,Lars,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Vesterbro,Copenhagen,Capital region of denmark,1658,Denmark,55.67021,12.55552,t,Private room,2,2.0,Real Bed,402.0,3000.0,2,2,7,t,0,59,0,95.0,10.0,10.0,10.0,10.0,10.0,10.0
1269,1803362,https://www.airbnb.com/rooms/1803362,Big flat in central Copenhagen,9454465,Cecilie,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Indre By,Copenhagen,Capital region of denmark,1208,Denmark,55.68441,12.581669999999999,t,Entire home/apt,4,4.0,Real Bed,1293.0,9500.0,4,3,1125,t,181,18,3,96.0,9.0,10.0,10.0,10.0,10.0,9.0
1270,1803867,https://www.airbnb.com/rooms/1803867,Center of the City,171057,John,"Berlin, Berlin, Germany","Copenhagen, Capital Region of Denmark, Denmark",Indre By,Copenhagen,Capital region of denmark,1468,Denmark,55.67507,12.57275,t,Entire home/apt,3,4.0,Real Bed,998.0,-1.0,1,2,5,t,0,70,2,91.0,9.0,9.0,10.0,10.0,10.0,9.0
1272,1805145,https://www.airbnb.com/rooms/1805145,2 room flat in central Nørrebro,9461684,Monika,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Nørrebro,Copenhagen,Capital region of denmark,2200,Denmark,55.68971,12.55534,f,Entire home/apt,2,1.0,Real Bed,449.0,-1.0,1,6,45,t,0,42,0,95.0,10.0,9.0,10.0,9.0,10.0,10.0
1273,1806840,https://www.airbnb.com/rooms/1806840,a private room with a great view,4685531,Jimmy & Iben,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Indre By,Copenhagen,Capital region of denmark,2200,Denmark,55.68784,12.566180000000001,t,Private room,2,1.0,Real Bed,496.0,-1.0,1,3,21,t,118,134,15,98.0,10.0,10.0,10.0,10.0,10.0,10.0
1274,1810626,https://www.airbnb.com/rooms/1810626,Charming room in central villa,7915882,Ditte Maria,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Amager,Copenhagen,Capital region of denmark,2300,Denmark,55.660230000000006,12.61817,f,Private room,1,1.0,Real Bed,395.0,2000.0,1,3,14,t,304,63,8,93.0,9.0,9.0,10.0,10.0,9.0,9.0
1277,1814726,https://www.airbnb.com/rooms/1814726,Green cozy small flat in Nørrebro,1027979,Katrine Gro,copenhagen,"Copenhagen, Capital Region of Denmark, Denmark",Nørrebro,Copenhagen,Capital region of denmark,2200,Denmark,55.698,12.55492,t,Entire home/apt,3,2.0,Real Bed,429.0,-1.0,2,3,29,t,0,54,23,96.0,10.0,9.0,10.0,10.0,9.0,10.0
